Entity ID,Area of Interest,Map Projection,Sensor,Begin Date,End Date,Agency,Platform,Comments,Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID
EMUSA20140429201405056,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-04-29 00:00:00-05,2014-05-05 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140429201405056,EMUSA20140429201405056
EMUSA20140506201405126,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-05-06 00:00:00-05,2014-05-12 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140506201405126,EMUSA20140506201405126
EMUSA20140506201405196,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-05-06 00:00:00-05,2014-05-19 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140506201405196,EMUSA20140506201405196
EMUSA20140513201405196,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-05-13 00:00:00-05,2014-05-19 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140513201405196,EMUSA20140513201405196
EMUSA20140520201405266,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-05-20 00:00:00-05,2014-05-26 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140520201405266,EMUSA20140520201405266
EMUSA20140520201406026,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-05-20 00:00:00-05,2014-06-02 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140520201406026,EMUSA20140520201406026
EMUSA20140527201406026,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-05-27 00:00:00-05,2014-06-02 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140527201406026,EMUSA20140527201406026
EMUSA20140603201406096,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-06-03 00:00:00-05,2014-06-09 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140603201406096,EMUSA20140603201406096
EMUSA20140603201406166,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-06-03 00:00:00-05,2014-06-16 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140603201406166,EMUSA20140603201406166
EMUSA20140610201406166,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-06-10 00:00:00-05,2014-06-16 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140610201406166,EMUSA20140610201406166
EMUSA20140617201406236,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-06-17 00:00:00-05,2014-06-23 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140617201406236,EMUSA20140617201406236
EMUSA20140617201406306,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-06-17 00:00:00-05,2014-06-30 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140617201406306,EMUSA20140617201406306
EMUSA20140624201406306,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-06-24 00:00:00-05,2014-06-30 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140624201406306,EMUSA20140624201406306
EMUSA20140701201407076,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-07-01 00:00:00-05,2014-07-07 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140701201407076,EMUSA20140701201407076
EMUSA20140701201407146,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-07-01 00:00:00-05,2014-07-14 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140701201407146,EMUSA20140701201407146
EMUSA20140708201407146,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-07-08 00:00:00-05,2014-07-14 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140708201407146,EMUSA20140708201407146
EMUSA20140715201407216,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-07-15 00:00:00-05,2014-07-21 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140715201407216,EMUSA20140715201407216
EMUSA20140715201407286,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-07-15 00:00:00-05,2014-07-28 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140715201407286,EMUSA20140715201407286
EMUSA20140722201407286,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-07-22 00:00:00-05,2014-07-28 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140722201407286,EMUSA20140722201407286
EMUSA20140729201408046,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-07-29 00:00:00-05,2014-08-04 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140729201408046,EMUSA20140729201408046
EMUSA20140729201408116,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-07-29 00:00:00-05,2014-08-11 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140729201408116,EMUSA20140729201408116
EMUSA20140805201408116,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-08-05 00:00:00-05,2014-08-11 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140805201408116,EMUSA20140805201408116
EMUSA20140812201408186,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-08-12 00:00:00-05,2014-08-18 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140812201408186,EMUSA20140812201408186
EMUSA20140812201408256,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-08-12 00:00:00-05,2014-08-25 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140812201408256,EMUSA20140812201408256
EMUSA20140819201408256,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-08-19 00:00:00-05,2014-08-25 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140819201408256,EMUSA20140819201408256
EMUSA20140826201409016,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-08-26 00:00:00-05,2014-09-01 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140826201409016,EMUSA20140826201409016
EMUSA20140826201409086,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-08-26 00:00:00-05,2014-09-08 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140826201409086,EMUSA20140826201409086
EMUSA20140902201409086,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-09-02 00:00:00-05,2014-09-08 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140902201409086,EMUSA20140902201409086
EMUSA20140909201409156,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-09-09 00:00:00-05,2014-09-15 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140909201409156,EMUSA20140909201409156
EMUSA20140909201409226,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-09-09 00:00:00-05,2014-09-22 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140909201409226,EMUSA20140909201409226
EMUSA20140916201409226,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-09-16 00:00:00-05,2014-09-22 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140916201409226,EMUSA20140916201409226
EMUSA20140923201409296,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-09-23 00:00:00-05,2014-09-29 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140923201409296,EMUSA20140923201409296
EMUSA20140923201410066,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-09-23 00:00:00-05,2014-10-06 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140923201410066,EMUSA20140923201410066
EMUSA20140930201410066,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-09-30 00:00:00-05,2014-10-06 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20140930201410066,EMUSA20140930201410066
EMUSA20141007201410136,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-10-07 00:00:00-05,2014-10-13 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20141007201410136,EMUSA20141007201410136
EMUSA20141007201410206,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-10-07 00:00:00-05,2014-10-20 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20141007201410206,EMUSA20141007201410206
EMUSA20141014201410206,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-10-14 00:00:00-05,2014-10-20 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20141014201410206,EMUSA20141014201410206
EMUSA20141021201410276,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-10-21 00:00:00-05,2014-10-27 00:00:00-05,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20141021201410276,EMUSA20141021201410276
EMUSA20141021201411036,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-10-21 00:00:00-05,2014-11-03 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20141021201411036,EMUSA20141021201411036
EMUSA20141028201411036,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-10-28 00:00:00-05,2014-11-03 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20141028201411036,EMUSA20141028201411036
EMUSA20141104201411106,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-11-04 00:00:00-06,2014-11-10 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20141104201411106,EMUSA20141104201411106
EMUSA20141104201411176,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-11-04 00:00:00-06,2014-11-17 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20141104201411176,EMUSA20141104201411176
EMUSA20141111201411176,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-11-11 00:00:00-06,2014-11-17 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20141111201411176,EMUSA20141111201411176
EMUSA20141118201411246,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-11-18 00:00:00-06,2014-11-24 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20141118201411246,EMUSA20141118201411246
EMUSA20141118201412016,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-11-18 00:00:00-06,2014-12-01 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20141118201412016,EMUSA20141118201412016
EMUSA20141125201412016,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-11-25 00:00:00-06,2014-12-01 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20141125201412016,EMUSA20141125201412016
EMUSA20141202201412086,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-12-02 00:00:00-06,2014-12-08 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20141202201412086,EMUSA20141202201412086
EMUSA20141202201412156,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-12-02 00:00:00-06,2014-12-15 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20141202201412156,EMUSA20141202201412156
EMUSA20141209201412156,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-12-09 00:00:00-06,2014-12-15 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20141209201412156,EMUSA20141209201412156
EMUSA20141216201412226,CONUS,Lambert Azimuthal Equal Area,MODIS,2014-12-16 00:00:00-06,2014-12-22 00:00:00-06,USGS EROS,AQUA,acceptable,6,38°44'12.72"N,97°12'06.84"W,48°24'11"N,128°31'48.21"W,46°42'17.64"N,65°23'40.74"W,22°28'45.81"N,75°24'58.87"W,23°35'01.53"N,119°58'20.24"W,38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20141216201412226,EMUSA20141216201412226
